Date,Open,High,Low,Close,Adj Close,Volume
2018-01-29,329.352325,329.790283,321.468872,322.344818,299.881866,2381754
2018-01-30,322.782776,332.418091,322.782776,328.914337,305.993622,4517921
2018-01-31,324.096710,332.856079,323.220764,330.666229,307.623413,3006216
2018-02-01,330.666229,331.104187,323.658722,326.724518,303.956421,2679601
2018-02-02,327.162476,330.228241,321.468872,330.228241,307.215942,1867236
2018-02-05,322.344818,334.169983,321.906860,331.104187,308.030884,3613133
2018-02-06,321.468872,321.906860,299.570465,304.826080,283.583984,7765321
2018-02-07,319.717010,331.104187,316.651245,319.717010,297.437225,5239490
2018-02-08,322.344818,326.286530,313.585449,314.899353,292.955261,2890993
2018-02-09,301.322327,310.519684,296.066711,310.081696,288.473358,4041233
2018-02-12,315.337311,318.403107,312.709503,314.023407,292.140381,2106367
2018-02-21,319.717010,325.410614,317.089203,323.658722,301.104218,3611068
2018-02-22,321.906860,328.476379,317.965149,327.162476,304.363831,2482656
2018-02-23,329.352325,332.418091,324.534668,324.534668,301.919159,1914246
2018-02-26,330.228241,338.987640,326.724518,337.235748,313.735138,4638825
2018-02-27,340.739502,345.119171,328.476379,328.476379,305.586212,4517773
2018-03-01,325.848572,332.856079,325.410614,331.542175,308.438354,1977230
2018-03-02,325.848572,327.600433,324.096710,324.972626,302.326599,2310901
2018-03-05,327.600433,332.856079,322.782776,322.782776,300.289368,2542858
2018-03-06,328.038422,331.104187,326.286530,331.104187,308.030884,2152169
2018-03-07,338.111694,341.177460,335.483887,338.111694,314.550079,3985601
2018-03-08,341.177460,348.184967,340.739502,343.805267,319.846863,4498314
2018-03-09,345.995117,345.995117,338.549652,339.425598,315.772400,1657064
2018-03-12,343.367310,345.119171,338.987640,341.615448,317.809631,1559370
2018-03-13,341.615448,345.119171,339.863556,342.929352,319.031982,1416282
2018-03-14,342.491364,342.929352,338.987640,341.615448,317.809631,968742
2018-03-15,339.863556,343.367310,338.987640,339.425598,315.772400,878671
2018-03-16,339.863556,341.177460,335.483887,337.235748,313.735138,1499644
2018-03-19,337.235748,343.805267,335.921844,339.425598,315.772400,1095686
2018-03-20,336.359802,338.549652,335.483887,336.797791,313.327698,862325
2018-03-21,339.863556,345.119171,339.425598,341.615448,317.809631,2740071
2018-03-22,343.805267,347.747009,337.235748,337.235748,313.735138,2813991
2018-03-23,325.848572,346.433105,324.096710,338.987640,315.364960,5047664
2018-03-26,343.367310,367.893555,343.367310,360.886047,335.737335,10910535
2018-03-27,367.455566,371.397308,360.886047,361.761993,336.552216,4315730
2018-03-28,358.696198,366.141663,358.258240,360.010101,334.922455,2125481
2018-03-29,363.075897,367.455566,360.010101,363.513855,338.182068,2366866
2018-03-30,366.141663,372.273224,365.265747,365.265747,339.811859,3263699
2018-04-02,374.463074,374.463074,367.455566,368.769470,343.071381,1468609
2018-04-03,368.769470,396.799469,366.141663,396.799469,369.148102,7541275
2018-04-09,392.419769,395.923523,386.726196,388.916046,361.814056,5714651
2018-04-10,400.303223,427.457275,398.989319,420.449768,391.150299,10600305
2018-04-11,423.953522,428.333191,416.070099,419.573822,390.335388,5078097
2018-04-12,423.953522,438.844452,421.763672,431.836945,401.743958,6743136
2018-04-13,433.588837,442.348206,426.143372,442.348206,411.522705,4806119
2018-04-16,442.348206,445.851929,437.968506,438.844452,408.263123,2569101
2018-04-17,443.224121,460.742859,442.348206,450.231628,418.856781,6480699
2018-04-18,458.990997,464.246613,453.735382,461.618805,429.450439,3968617
2018-04-19,462.494751,462.494751,452.859436,456.363190,424.561066,4259760
2018-04-20,458.990997,462.494751,441.472260,441.472260,410.707855,5163251
2018-04-23,435.340698,442.348206,413.004303,415.632111,386.668427,5558441
2018-04-24,411.690399,422.201630,385.412292,388.040100,360.999115,8436807
2018-04-25,381.032593,388.040100,369.645416,378.842773,352.442719,7418536
2018-04-26,388.478058,394.609619,364.389801,364.827759,339.404388,5721777
2018-04-27,376.652924,378.404785,364.827759,372.711212,346.738464,4362970
2018-04-30,380.594635,395.047607,377.090881,394.171661,366.703400,4805110
2018-05-02,394.171661,394.171661,356.944336,361.324005,336.144775,8707745
2018-05-03,356.944336,370.083405,352.126678,359.572144,334.515015,5900967
2018-05-04,359.572144,362.637939,331.542175,345.119171,321.069214,11712345
2018-05-07,357.382294,379.280731,352.564636,379.280731,352.850189,8918008
2018-05-08,381.032593,385.412292,373.149170,373.149170,347.145874,5666354
2018-05-09,377.090881,394.609619,377.090881,391.981812,364.666168,6338700
2018-05-10,402.055084,405.996796,392.419769,405.996796,377.704529,4821541
2018-05-11,419.573822,426.581329,416.508057,420.449768,391.150299,7954920
2018-05-14,425.267426,438.844452,422.201630,436.216644,405.818451,5684729
2018-05-15,439.720398,451.107574,410.376495,411.690399,383.001343,8238693
2018-05-16,411.690399,418.697906,398.989319,399.865234,372.000214,5475545
2018-05-17,410.814453,415.632111,396.799469,400.741180,372.815125,4026186
2018-05-18,407.310699,408.624634,391.543854,408.624634,380.149261,3826622
2018-05-21,415.632111,420.887726,412.566345,412.566345,383.816254,3964491
2018-05-22,416.070099,416.508057,397.237427,397.675415,369.963013,3891783
2018-05-23,398.113373,401.617126,391.543854,399.427277,371.592804,3215549
2018-05-24,402.931030,402.931030,391.543854,391.981812,364.666168,2665238
2018-05-25,392.419769,392.419769,383.222443,386.288239,359.369354,4209560
2018-05-28,387.602142,398.113373,387.602142,388.916046,361.814056,3074715
2018-05-29,396.799469,399.427277,383.222443,383.222443,356.517242,4218496
2018-05-30,381.032593,381.032593,367.893555,369.207458,343.478882,4982284
2018-05-31,377.090881,378.842773,364.389801,372.273224,346.331024,3853750
2018-06-01,375.776978,388.040100,373.587128,388.040100,360.999115,3540255
2018-06-04,395.923523,398.113373,388.040100,388.916046,361.814056,4009138
2018-06-05,390.667908,392.419769,381.908539,383.660400,356.924652,2047027
2018-06-06,383.660400,399.427277,383.222443,389.791962,362.628937,5437235
2018-06-07,406.434784,407.310699,374.901031,375.339020,349.183136,7611758
2018-06-08,376.652924,380.594635,362.637939,365.265747,339.811859,5389379
2018-06-11,370.521362,370.521362,353.002625,361.324005,336.144775,5168460
2018-06-12,366.141663,367.017609,355.630432,357.382294,332.477783,3370407
2018-06-13,349.498871,349.498871,338.549652,340.739502,316.994751,8903505
2018-06-14,337.673706,337.673706,324.096710,324.534668,301.919159,7642090
2018-06-15,327.162476,337.673706,324.534668,328.476379,305.586212,8805980
2018-06-19,328.038422,331.980133,322.344818,323.220764,300.696808,4885256
2018-06-20,324.096710,328.038422,307.453888,316.213257,294.177612,6140698
2018-06-21,317.089203,322.344818,310.957642,311.395599,289.695679,4824803
2018-06-22,306.577942,306.577942,297.818573,297.818573,277.064789,4754194
2018-06-25,306.577942,322.344818,303.074219,322.344818,299.881866,6056839
2018-06-26,318.841064,323.658722,312.709503,323.658722,301.104218,4597619
2018-06-27,326.724518,330.666229,316.213257,316.213257,294.177612,4756030
2018-06-28,315.337311,326.724518,311.833588,321.030914,298.659546,4763827
2018-06-29,321.468872,323.658722,314.461395,315.337311,293.362732,4629633
2018-07-02,319.279053,320.592957,306.577942,306.577942,285.213745,2996166
2018-07-03,307.453888,313.147491,296.066711,296.504669,275.842438,4776113
2018-07-04,296.942657,301.760315,280.737823,286.431396,266.471191,6272687
2018-07-05,292.125000,292.125000,271.978455,273.292358,254.247757,7809179
2018-07-06,284.679535,299.132477,271.978455,296.942657,276.249908,11146611
2018-07-09,296.504669,296.504669,281.175781,281.175781,261.581757,7153146
2018-07-10,283.803589,290.373108,277.672028,283.803589,264.026428,7369854
2018-07-11,281.175781,285.555481,277.672028,281.175781,261.581757,4057657
2018-07-12,282.927643,289.935150,282.489685,284.241577,264.433929,5699058
2018-07-13,288.183289,311.833588,286.431396,309.205780,287.658447,12802788
2018-07-16,310.957642,321.468872,300.446411,301.322327,280.324402,13554714
2018-07-17,288.183289,290.811096,272.416412,273.292358,254.247757,15063987
2018-07-18,277.672028,278.547974,264.970947,266.722809,248.135971,7263640
2018-07-19,269.350647,270.226563,261.029236,262.781097,244.468948,8206753
2018-07-20,264.095001,274.606262,264.095001,271.978455,253.025391,9336341
2018-07-23,271.514984,272.877075,258.801880,263.796326,248.288864,6863188
2018-07-24,266.066498,269.698822,264.250366,266.974579,251.280258,4599954
2018-07-25,270.606903,278.779572,269.698822,271.968994,255.981094,5980333
2018-07-26,272.423035,276.963440,268.336700,270.152863,254.271683,4960632
2018-07-27,272.423035,278.779572,271.968994,277.871521,261.536621,4772729
2018-07-30,279.687653,286.952271,278.325531,279.233612,262.818634,7146062
2018-07-31,281.503815,283.319977,270.606903,271.514984,255.553741,5268237
2018-08-01,273.331116,282.411896,272.423035,282.411896,265.810089,4696419
2018-08-02,284.228058,284.682068,272.423035,272.423035,256.408447,5733623
2018-08-03,276.055359,278.779572,273.785156,273.785156,257.690491,2222182
2018-08-06,270.606903,270.606903,261.072083,265.158417,249.570831,7292315
2018-08-07,266.520538,269.698822,264.250366,267.428619,251.707596,3542880
2018-08-08,269.244781,273.331116,266.520538,266.520538,250.852905,3711465
2018-08-09,265.158417,266.066498,259.255920,263.342285,247.861496,4960368
2018-08-10,268.790741,269.698822,256.531708,256.985748,241.878616,7815684
2018-08-13,251.537277,253.353439,237.008057,242.456512,228.203506,9928858
2018-08-14,245.180740,246.088821,233.375748,241.548431,227.348816,10365895
2018-08-15,242.002472,244.272659,234.283813,234.283813,220.511230,6076178
2018-08-16,227.927277,237.916122,227.927277,234.283813,220.511230,6847650
2018-08-17,238.824203,248.359009,237.462082,239.732285,225.639420,9881526
2018-08-20,240.640350,243.364594,235.191895,242.910553,228.630859,4391394
2018-08-21,251.537277,259.709961,251.083237,255.169586,240.169235,16721940
2018-08-22,251.537277,252.899399,246.996902,249.721130,235.041061,8396312
2018-08-23,247.450928,247.904968,244.272659,246.088821,231.622284,4571476
2018-08-24,244.272659,246.088821,237.008057,237.462082,223.502670,5487823
2018-08-27,240.640350,247.450928,239.278244,245.180740,230.767578,5360490
2018-08-28,249.721130,254.715546,249.267090,249.721130,235.041061,9383779
2018-08-29,250.629196,254.261505,248.813049,250.175171,235.468399,5314020
2018-08-30,255.169586,258.347870,251.991318,253.807465,238.887177,6968883
2018-08-31,251.537277,252.445358,248.359009,251.537277,236.750443,4701506
2018-09-03,251.537277,257.439789,242.002472,243.364594,229.058197,8783616
2018-09-04,243.818619,253.807465,241.548431,253.807465,238.887177,6526556
2018-09-05,254.715546,256.985748,250.629196,250.629196,235.895752,5956476
2018-09-06,249.267090,252.445358,244.272659,251.991318,237.177811,5082320
2018-09-07,242.910553,246.996902,234.737854,237.008057,223.075333,10965670
2018-09-10,233.375748,233.375748,227.473236,227.927277,214.528366,8431423
2018-09-11,229.289398,233.375748,226.111130,231.559586,217.947174,6017842
2018-09-12,232.467667,233.829788,218.392471,218.846512,205.981430,6686395
2018-09-13,221.116699,226.111130,220.208633,220.208633,207.263489,4422789
2018-09-14,226.111130,236.099976,225.657089,235.191895,221.365936,7917823
2018-09-17,235.191895,240.640350,230.651505,237.462082,223.502670,5826712
2018-09-18,235.191895,236.099976,232.013626,232.467667,218.801849,3872087
2018-09-19,236.554016,240.640350,234.283813,234.283813,220.511230,6201408
2018-09-20,235.645935,241.548431,231.559586,235.191895,221.365936,7259291
2018-09-21,238.824203,252.899399,235.645935,252.899399,238.032501,12367223
2018-09-25,247.904968,250.175171,242.002472,243.818619,229.485535,8612106
2018-09-26,239.732285,245.634781,239.278244,240.640350,226.494095,5083394
2018-09-27,236.099976,238.370163,232.013626,232.921707,219.229218,6526980
2018-09-28,233.375748,235.645935,227.927277,229.289398,215.810425,5027355
2018-10-01,232.013626,242.456512,231.559586,241.548431,227.348816,7623773
2018-10-02,242.002472,242.910553,238.370163,238.824203,224.784729,4575546
2018-10-03,232.467667,233.375748,228.381317,228.835358,215.383102,12101947
2018-10-04,222.932861,224.294968,213.398056,213.398056,200.853271,14769390
2018-10-05,209.311707,214.760162,201.139008,207.041519,194.870407,12941979
2018-10-08,209.765747,213.852097,200.684982,203.863251,191.878967,10314994
2018-10-09,204.317291,208.857666,200.230942,202.955170,191.024277,9571193
2018-10-11,183.885559,187.971909,182.977478,182.977478,172.220993,9774856
2018-10-12,184.339600,191.604202,184.339600,189.788055,178.631195,10458990
2018-10-15,187.063828,190.696136,184.793640,190.696136,179.485901,4061395
2018-10-16,190.696136,197.960754,189.788055,192.058243,180.767944,6284764
2018-10-17,197.052673,199.776901,195.236511,195.236511,183.759369,5858224
2018-10-18,197.052673,198.414780,189.788055,189.788055,178.631195,5101500
2018-10-19,184.793640,193.420364,180.707291,193.420364,182.049988,8056786
2018-10-22,190.696136,198.414780,189.334015,195.236511,183.759369,5822141
2018-10-23,190.242096,192.512283,186.155746,186.155746,175.212433,4979667
2018-10-24,187.517868,189.334015,182.523438,184.793640,173.930389,4835121
2018-10-25,172.534592,177.529022,172.534592,174.350754,164.101395,7331002
2018-10-26,177.074982,178.891129,164.361908,165.269974,155.554428,11404563
2018-10-29,169.356323,174.804794,166.178055,173.442673,163.246704,7533782
2018-10-30,170.264404,175.712860,169.356323,175.712860,165.383438,4972426
2018-10-31,181.615356,186.609787,179.799210,181.615356,170.938950,10923346
2018-11-01,181.161331,195.690552,181.161331,192.966324,181.622620,10735880
2018-11-02,212.035934,212.035934,197.052673,207.495560,195.297775,14810492
2018-11-05,204.317291,208.403625,198.868820,202.047089,190.169586,6951342
2018-11-06,202.501129,205.679398,193.420364,193.874405,182.477325,7044429
2018-11-07,197.506714,202.501129,195.690552,202.501129,190.596909,6729712
2018-11-08,207.949585,208.857666,199.322861,199.322861,187.605499,7321250
2018-11-09,200.684982,200.684982,194.328445,195.690552,184.186707,5061573
2018-11-12,194.328445,201.139008,193.874405,199.776901,188.032837,4708135
2018-11-13,192.058243,198.414780,185.701706,198.414780,186.750778,5713695
2018-11-14,197.960754,201.139008,196.144592,196.598633,185.041412,3440598
2018-11-15,197.960754,201.139008,196.598633,198.414780,186.750778,4312193
2018-11-16,200.684982,202.047089,195.690552,195.690552,184.186707,5071679
2018-11-19,195.236511,207.495560,195.236511,207.041519,194.870407,9483292
2018-11-20,206.133438,207.949585,202.955170,203.409210,191.451630,5839804
2018-11-21,200.684982,207.495560,200.230942,207.041519,194.870407,5832277
2018-11-22,207.949585,211.581894,201.139008,201.139008,189.314880,7683244
2018-11-23,201.593048,204.317291,198.868820,199.322861,187.605499,2885493
2018-11-26,202.047089,203.863251,199.322861,202.047089,190.169586,2321145
2018-11-27,202.501129,207.041519,200.230942,207.041519,194.870407,4121440
2018-11-28,210.673828,219.754593,207.495560,217.484406,204.699402,12773251
2018-11-29,222.024780,223.386902,214.760162,215.214203,202.562653,8766761
2018-11-30,216.122284,218.846512,215.668243,218.392471,205.554077,4244023
2018-12-03,228.835358,239.732285,228.835358,239.732285,225.639420,12974296
2018-12-04,237.008057,239.732285,233.375748,234.283813,220.511230,7259218
2018-12-05,226.565170,230.651505,223.386902,225.657089,212.391647,6800920
2018-12-06,222.478821,226.111130,213.398056,214.306122,201.707947,6402142
2018-12-07,217.938431,219.754593,210.673828,212.944016,200.425919,5597982
2018-12-10,210.219788,217.030365,207.041519,214.760162,202.135300,5451118
2018-12-11,215.214203,217.938431,213.852097,217.030365,204.272049,3853240
2018-12-12,218.846512,222.024780,217.484406,219.754593,206.836121,5035877
2018-12-13,220.662674,221.116699,216.122284,219.754593,206.836121,3516744
2018-12-14,217.030365,217.938431,213.852097,214.760162,202.135300,3478592
2018-12-17,214.306122,219.754593,214.306122,219.300552,206.408783,3194376
2018-12-18,219.300552,220.208633,216.122284,216.122284,203.417358,3249582
2018-12-19,217.484406,218.392471,208.403625,208.857666,196.579788,6073905
2018-12-20,207.041519,207.495560,198.414780,200.230942,188.460205,6068835
2018-12-21,198.868820,203.409210,197.052673,200.684982,188.887543,3710083
2018-12-24,201.139008,203.409210,198.414780,202.955170,191.024277,1720935
2018-12-25,197.506714,201.139008,196.598633,201.139008,189.314880,1964937
2018-12-26,202.501129,203.863251,196.144592,196.144592,184.614075,2654638
2018-12-27,201.139008,202.501129,199.322861,199.776901,188.032837,2052209
2018-12-28,199.322861,200.684982,197.960754,200.684982,188.887543,1408605
2019-01-02,203.409210,203.409210,198.868820,199.322861,187.605499,1261508
2019-01-03,197.506714,197.506714,189.334015,190.696136,179.485901,4413699
2019-01-04,187.063828,189.788055,182.523438,189.334015,178.203857,4204522
2019-01-07,192.966324,193.420364,189.788055,190.242096,179.058563,3541513
2019-01-08,189.788055,189.788055,183.431519,184.339600,173.503021,4536308
2019-01-09,186.155746,196.598633,185.701706,195.236511,183.759369,6265141
2019-01-10,194.782471,200.230942,192.512283,197.052673,185.468750,4985925
2019-01-11,196.598633,201.139008,196.598633,199.776901,188.032837,3601792
2019-01-14,201.593048,201.593048,197.960754,198.868820,187.178162,1807790
2019-01-15,200.684982,214.760162,200.230942,213.398056,200.853271,10752726
2019-01-16,215.214203,217.938431,212.035934,215.668243,202.989990,8044104
2019-01-17,217.484406,219.300552,213.852097,214.306122,201.707947,3737974
2019-01-18,216.576324,219.300552,215.214203,216.576324,203.844711,5271263
2019-01-21,221.570740,224.294968,220.662674,221.570740,208.545517,5073274
2019-01-22,221.570740,222.024780,217.938431,218.392471,205.554077,2543198
2019-01-23,214.306122,217.030365,213.852097,215.214203,202.562653,2403632
2019-01-24,217.030365,218.392471,215.668243,218.392471,205.554077,1368441
2019-01-25,222.478821,223.840942,220.208633,221.116699,208.118164,4151927
2019-01-28,223.840942,230.651505,222.932861,226.565170,213.246353,7462215
2019-01-29,225.657089,225.657089,219.754593,220.662674,207.690842,3829586
2019-01-30,221.116699,222.478821,219.754593,219.754593,206.836121,2631166
2019-02-11,224.749008,232.467667,223.386902,228.381317,214.955719,7435235
2019-02-12,227.927277,231.559586,227.019211,231.559586,217.947174,2889231
2019-02-13,229.743439,229.743439,225.657089,227.019211,213.673676,5724788
2019-02-14,225.203049,226.111130,223.386902,224.294968,211.109589,3006656
2019-02-15,226.111130,232.921707,225.203049,229.289398,215.810425,5727738
2019-02-18,232.467667,239.732285,231.559586,239.278244,225.212067,8089234
2019-02-19,240.640350,246.542862,238.824203,246.088821,231.622284,9356512
2019-02-20,248.813049,251.991318,245.180740,248.813049,234.186371,7484962
2019-02-21,245.634781,246.996902,242.456512,245.180740,230.767578,4095089
2019-02-22,242.456512,245.634781,241.094391,243.364594,229.058197,2997140
2019-02-25,246.996902,250.629196,246.088821,250.175171,235.468399,3837937
2019-02-26,252.899399,259.709961,252.445358,256.077667,241.023941,8953336
2019-02-27,257.893829,259.255920,250.629196,251.537277,236.750443,5584688
2019-03-04,260.618042,262.434204,253.353439,254.715546,239.741882,5791591
2019-03-05,254.715546,257.439789,252.899399,253.807465,238.887177,3126178
2019-03-06,253.807465,255.623627,251.083237,254.261505,239.314529,2116423
2019-03-07,250.629196,250.629196,237.916122,238.370163,224.357376,8610912
2019-03-08,232.467667,233.829788,229.289398,232.013626,218.374512,5811473
2019-03-11,231.559586,237.008057,228.835358,236.554016,222.647980,4102233
2019-03-12,240.186325,242.910553,239.278244,241.094391,226.921448,3383984
2019-03-13,241.548431,242.910553,240.186325,240.186325,226.066772,1575075
2019-03-14,240.640350,242.002472,237.916122,238.370163,224.357376,1864366
2019-03-15,237.916122,243.818619,237.462082,240.640350,226.494095,2612769
2019-03-18,242.002472,242.456512,239.732285,241.548431,227.348816,2659577
2019-03-19,242.456512,242.910553,240.186325,240.186325,226.066772,2026890
2019-03-20,240.640350,241.548431,238.824203,238.824203,224.784729,1616548
2019-03-21,239.278244,246.542862,239.278244,246.088821,231.622284,4125989
2019-03-22,247.904968,249.721130,245.180740,246.088821,231.622284,3577660
2019-03-25,240.186325,242.002472,237.916122,238.824203,224.784729,3223189
2019-03-26,241.548431,242.002472,236.099976,237.462082,223.502670,2921740
2019-03-27,234.283813,242.456512,232.013626,242.002472,227.776154,5011947
2019-03-28,237.008057,238.370163,235.191895,236.099976,222.220642,3957809
2019-03-29,236.099976,237.008057,231.559586,236.099976,222.220642,4590981
2019-04-01,238.370163,240.640350,237.916122,238.824203,224.784729,3510214
2019-04-02,241.548431,260.164001,241.548431,256.077667,241.023941,14605613
2019-04-03,261.072083,261.526123,256.985748,259.255920,244.015350,5984523
2019-04-08,265.158417,270.152863,263.796326,266.974579,251.280258,6961837
2019-04-09,265.612457,267.428619,260.164001,265.158417,249.570831,6274520
2019-04-10,266.066498,268.336700,262.434204,264.704407,249.143524,3395934
2019-04-11,264.704407,266.520538,255.169586,255.623627,240.596558,5150429
2019-04-12,256.985748,259.255920,252.899399,259.255920,244.015350,2547381
2019-04-15,261.980164,264.704407,259.255920,263.342285,247.861496,4196914
2019-04-16,263.796326,265.612457,261.072083,262.434204,247.006790,2656632
2019-04-17,264.250366,264.704407,260.164001,262.888245,247.434128,3449098
2019-04-18,263.342285,264.704407,255.623627,257.439789,242.305984,3462333
2019-04-19,259.709961,260.618042,256.985748,260.618042,245.297424,1579294
2019-04-22,261.980164,268.790741,261.980164,267.428619,251.707596,6685121
2019-04-23,267.882660,268.790741,260.164001,262.434204,247.006790,3724911
2019-04-24,265.612457,276.055359,265.612457,267.882660,252.134949,8752178
2019-04-25,268.790741,273.785156,267.428619,269.698822,253.844360,3741470
2019-04-26,267.882660,268.790741,264.250366,266.974579,251.280258,2574960
2019-04-29,269.698822,274.239197,265.612457,266.520538,250.852905,4556849
2019-04-30,267.428619,267.882660,258.801880,266.520538,250.852905,6148026
2019-05-02,266.066498,267.428619,262.434204,265.158417,249.570831,2361541
2019-05-03,266.066498,267.428619,263.796326,264.704407,249.143524,2664980
2019-05-06,253.807465,257.439789,250.629196,250.629196,235.895752,6785581
2019-05-07,253.353439,254.261505,242.910553,253.353439,238.459839,8491502
2019-05-08,245.180740,250.175171,244.726700,246.542862,232.049637,4142418
2019-05-09,245.180740,247.450928,234.283813,234.283813,220.511230,6651394
2019-05-10,236.099976,240.640350,230.651505,236.099976,222.220642,4616520
2019-05-13,230.651505,233.375748,218.846512,218.846512,205.981430,6118361
2019-05-14,205.679398,221.570740,205.225357,218.846512,205.981430,7992947
2019-05-15,222.478821,228.381317,220.208633,226.111130,212.819000,4523395
2019-05-16,224.294968,224.294968,219.754593,219.754593,206.836121,5674457
2019-05-17,224.294968,224.749008,218.392471,222.478821,209.400223,4240755
2019-05-20,227.473236,227.927277,220.208633,222.478821,209.400223,2930801
2019-05-21,221.116699,227.473236,218.846512,226.111130,212.819000,2923470
2019-05-22,227.473236,227.927277,222.478821,222.478821,209.400223,2251274
2019-05-23,218.392471,219.754593,215.214203,216.122284,203.417358,2792639
2019-05-24,216.122284,217.938431,211.127853,211.127853,198.716522,2322034
2019-05-27,213.398056,216.122284,210.673828,215.668243,202.989990,2452709
2019-05-28,215.668243,218.392471,214.306122,216.122284,203.417358,2276608
2019-05-29,212.489975,214.760162,211.581894,213.398056,200.853271,1285640
2019-05-30,213.398056,216.576324,211.581894,212.489975,199.998581,1895627
2019-05-31,213.398056,217.938431,212.489975,216.576324,203.844711,2483877
2019-06-03,212.489975,213.852097,207.495560,210.673828,198.289185,4740078
2019-06-04,210.673828,214.760162,208.403625,208.857666,196.579788,3313604
2019-06-05,215.214203,217.030365,212.489975,214.306122,201.707947,3219342
2019-06-06,212.944016,213.852097,209.765747,210.673828,198.289185,1650469
2019-06-10,215.214203,217.030365,212.035934,217.030365,204.272049,2002527
2019-06-11,217.484406,222.024780,213.398056,221.116699,208.118164,2428638
2019-06-12,221.570740,222.024780,219.300552,220.662674,207.690842,991867
2019-06-13,219.754593,222.932861,217.484406,217.484406,204.699402,1508374
2019-06-14,217.938431,221.116699,217.030365,220.662674,207.690842,1085076
2019-06-17,220.662674,221.570740,218.846512,219.754593,206.836121,676127
2019-06-18,219.754593,221.116699,219.300552,220.208633,207.263489,536471
2019-06-19,223.386902,232.921707,223.386902,231.105545,217.519791,4681460
2019-06-20,232.467667,239.278244,230.197479,237.462082,223.502670,3553183
2019-06-21,237.916122,239.732285,236.099976,239.732285,225.639420,2885490
